Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
26855,-1.532948584,-0.900842647,3.344898066,-0.497221862,-0.481633828,1.608399591,-0.52519704,0.680961938,1.341247832,-0.920627702,0.709546944,1.326269043,-0.102397374,-1.464875887,-2.048196126,-0.670624671,0.409493166,-0.584517736,-0.455600213,0.492647088,0.201635866,0.988979678,-0.013525437,-0.171528032,0.231427892,1.205394622,0.089601497,-0.097029819,124.56,0
26856,-6.485926191,2.607301681,-4.742033193,1.287230911,-3.256252239,-0.844510531,-1.871588228,3.758233186,-0.332559052,0.862012806,0.032674443,1.328757742,-1.179147513,3.309085837,0.411079871,0.627265826,1.355064268,0.304592461,0.078352193,-0.617156803,0.100139258,0.284708366,0.043152057,0.044916715,-0.338199792,-0.363435138,0.303139673,-0.076748062,99.99,0
26857,-4.809437318,4.210414352,-2.276007844,1.087228673,-2.458044916,-0.297478261,-2.276513229,3.420788457,0.230753445,0.750150209,-2.11494407,0.505227579,-1.111387023,2.043841624,0.244451887,-0.325536308,1.752914895,-0.235291922,0.634518384,0.079557353,0.0263183,-0.131106219,0.316653794,-0.337650794,0.414167474,-0.198168561,-0.277958916,-0.105572857,1,0
26857,-1.815250857,1.724212066,1.452008912,-1.414642404,-0.433630664,0.174412899,-0.40223509,-4.12672015,0.33696262,-0.253094875,0.189512876,0.689641818,0.414485599,-0.207983324,0.616817218,0.145407463,-0.105851163,-0.93807247,-1.248660366,-0.751771051,3.724818486,-1.234332903,0.519129994,0.382034204,-0.367086562,0.731041702,0.318658306,-0.023282984,38.42,0
26859,1.239968572,0.143201656,0.380861944,0.43336725,-0.318439064,-0.493087672,-0.091840695,-0.000440772,-0.093762042,0.122576635,1.074748378,0.603564806,-0.359209752,0.544923135,0.426833166,0.626665895,-0.757682247,0.141122047,0.300319852,-0.112534473,-0.234953587,-0.746385665,0.090513289,-0.025296471,0.209760731,0.099922998,-0.037582111,0.004107923,1.98,0
26859,-0.898102431,0.446490646,2.520257328,0.230987634,-0.128567565,0.398574552,0.137867581,0.394867561,-0.193379931,-0.685094766,1.197276806,1.071540437,0.199842497,-0.226223684,-0.573014494,0.26766915,-0.592048062,0.249941829,-1.184518566,-0.042173079,0.344087125,0.996536869,-0.13391462,0.233722542,-0.020184607,-0.408694679,0.140045442,0.122315856,41,0
26859,0.067405663,1.264428815,1.373014518,3.389686511,0.097275937,-0.35231122,0.620731071,-0.309282511,-0.720791228,0.559569312,-0.0893861,0.093327086,0.475509822,-1.618775945,-0.326981437,-0.561781624,1.305436996,0.064812927,0.697548193,0.144815342,0.069964862,0.653920564,0.079824212,0.867983124,-1.269726398,0.013324231,0.011513316,0.07485333,7.58,0
26859,1.111641565,-0.046144835,-0.602043841,0.119131067,0.673411986,0.353103104,0.379720986,-0.011424931,-0.465105628,0.009534381,0.626165147,0.95265548,0.801189511,0.522744182,0.353143296,0.303310996,-0.740502957,-0.456788105,0.509115317,0.149832508,-0.328653252,-1.158837676,-0.090354648,-1.294477501,0.348299813,0.220989561,-0.066604351,2.81E-05,99.9,0
26862,-0.622931729,1.103183398,1.267262065,0.117764022,-0.379611904,-1.241877191,0.569548841,0.040425412,0.114027979,-0.140611946,-0.278882664,-1.15655564,-2.181928362,-0.033149177,1.134413751,0.374927532,0.245362632,0.015821933,-0.228969192,0.091809614,-0.298077399,-0.836142228,0.077085479,0.595164717,-0.22485534,0.064099029,0.337891429,0.162390314,11.36,0
26863,-21.20911959,12.65219683,-23.55393294,6.17407791,-16.02665813,-4.422194594,-16.22944373,14.1160019,-3.922741449,-8.720244515,5.493886837,-7.740815864,0.38481423,-8.078240669,-0.014899604,-6.70128887,-13.15926686,-4.903031495,1.146275248,1.602438837,1.758440075,-1.522588162,-0.903860198,0.130166452,1.454856519,-0.223214403,1.55092845,0.461459567,99.99,1
26865,1.406474177,-0.446569432,-0.344429825,-0.832404035,-0.505808712,-0.904665021,-0.183896238,-0.193612296,-1.254816631,0.876967398,1.022785065,-0.515174577,-0.806867674,0.473460903,-0.15311145,1.062715555,0.089330686,-0.885728506,1.051066038,0.052282476,0.216934387,0.456179457,-0.216121127,0.034542509,0.772233597,-0.08067429,-0.041178016,-0.011440905,25,0
26865,-1.663466538,2.614557692,-3.873582861,1.842008634,-0.898663103,-1.921244317,-0.025659624,1.377273998,-0.390028868,-1.238490917,0.143341554,-0.236543331,-0.327028853,-2.392401921,1.07950356,1.379338403,3.468216803,1.681837951,-0.513786555,-0.085134474,-0.131197634,-0.325249351,0.38468619,0.025946538,-0.205379522,-0.37215782,0.214687467,-0.235731083,99.99,0
26866,1.241534689,-1.159537441,1.083434732,-1.704316713,-1.562193566,0.362125073,-1.341711699,0.292859925,3.728022672,-1.940304135,-2.022133408,0.998373079,-0.196585859,-1.150681823,-0.291472388,-1.248392475,0.30996949,0.595905384,1.891426909,-0.083146489,0.046405445,0.799513021,-0.354893481,-0.476610336,0.877358361,-0.437272622,0.156409672,0.028946122,17.61,0
26867,-0.769500809,0.529032896,1.671948183,-1.208271532,-0.10031183,-1.159307663,0.54361119,-0.021274027,0.034630856,-0.721897697,-0.541530015,-0.190847718,-0.282188917,0.016374101,0.548479229,0.614747588,-0.658115554,-0.296408275,-0.685508818,0.107448914,-0.058915445,-0.225445058,0.012981646,0.415468377,-0.335456309,0.719157727,0.242608986,0.179088123,23,0
26867,-1.516121494,-0.025606603,2.90541763,0.526713137,0.528638647,0.434245857,0.114812206,0.30432514,-0.594126798,0.07787843,1.118538618,0.783679463,0.535214258,-0.656067711,-0.977808592,0.875025169,-0.886146908,-0.110978479,-1.64561106,0.430525351,0.196684426,0.564992689,-0.070398555,0.082826941,0.248999849,0.908216176,0.025633697,-0.096948701,72.31,0
26870,-1.498744337,-0.226431579,0.152215388,1.151610434,-2.832368418,2.538566721,4.851708654,-0.852888063,-0.854125273,-0.87429069,1.669756119,-0.789252631,-0.994884215,-1.11096812,1.275579986,0.528420123,0.374458116,0.98041862,0.256553966,0.294740291,-0.191849209,-0.101205836,0.302984183,-0.438334801,0.319901077,-0.328571748,0.063773297,-0.60715532,978.61,0
26870,-1.566814457,0.060766801,1.302262727,-1.894870251,-0.441696339,-0.352859078,0.952171577,-0.296338816,-1.143360881,1.040398585,1.957171888,-0.173506799,-0.300695502,-0.350280339,-0.219031804,1.064020387,0.005964221,-1.926036199,0.089154527,-0.00128859,-0.377232169,-0.72229361,0.305960607,0.165535185,0.310016059,-0.746322235,-0.192191615,-0.004754714,115.85,0
26870,-0.841427449,0.9873836,1.004614439,1.492345276,1.398762482,-0.405454895,0.936420942,-0.028048714,-1.421398125,0.231376846,-0.026474132,0.130572271,0.094691126,0.375905662,-0.098297124,-0.209222591,-0.133685653,-1.475594365,-2.3564563,-0.374018983,0.211929668,0.623591312,-0.08770118,0.102542805,-0.568880225,-0.189614061,0.087684412,0.148075643,10.1,0
26871,1.343938657,-1.81710642,-0.450878228,-2.216856044,0.315719958,3.930400012,-2.029205916,0.997345738,-1.185150552,1.271079932,-0.648527081,-0.784956839,0.478017089,-0.815957034,-0.042496755,-0.149338074,0.227091099,0.503414174,0.263557699,-0.036344098,-0.243471629,-0.469782943,-0.044665892,0.997920528,0.378560096,-0.189204873,0.065864038,0.040730761,98,0
26871,1.220708559,0.676723484,-0.334294111,1.109872428,0.328652521,-0.663063803,0.250265664,-0.129194773,-0.459733376,-0.42376697,1.605436567,1.020939612,0.873198574,-1.060975812,0.280275786,0.752517789,0.249935615,0.954121522,-0.176051908,-0.024208322,-0.011142297,0.049628488,-0.183401203,-0.07985512,0.736594287,-0.327795657,0.033734052,0.039748472,1,0
26872,1.183254188,0.233674554,0.15301566,0.942369472,-0.075877986,-0.445468526,0.133540616,-0.067623342,-0.249190032,0.17579169,0.999054497,0.741406559,-0.07487017,0.580598901,0.25168717,0.347639961,-0.794447776,0.462818412,0.037884956,-0.081425776,0.069748211,0.162325043,-0.17100366,0.009838864,0.692412425,-0.327316508,0.005090156,0.01044822,25.9,0
26875,-0.483060146,1.668149093,-3.074834934,1.699671933,0.47401125,-1.259147212,0.203938026,0.786166504,-0.208191421,-1.363095323,-0.03943262,-1.250000676,-1.575804282,-2.634600175,1.527726965,1.041045009,3.333245963,1.491684062,-0.615548872,-0.113738292,-0.129061559,-0.357603279,0.11142481,-0.803559331,-0.443435826,-0.326084647,0.229028857,-0.195444025,89.99,0
26875,-0.733720888,1.052370151,0.692968634,0.78726808,-0.199013292,-0.103005775,0.796374733,0.335172634,-1.255148139,-0.400433539,0.890292753,1.081357318,1.015441203,0.661530617,0.19859791,0.066593046,-0.451932748,0.67945644,0.806499052,0.206210742,0.305376385,0.621799487,0.081678415,0.032369259,-0.143233637,-0.336459284,0.012234245,0.098510262,118.02,0
26875,-11.70105803,-15.29539568,-1.293420647,1.973670446,1.626596642,-2.862459898,0.515286679,0.780917386,0.764977574,-2.888012642,0.51576734,1.612576977,0.919831056,0.890857087,0.546113772,0.485326154,-0.52236461,2.039463084,-0.246631769,6.89288566,2.199320396,-0.369771987,3.558376984,-0.084339576,1.336644598,-0.762764684,-0.188241657,-1.477740797,1746.8,0
26877,1.160956779,1.265621344,-1.57647298,1.472987964,1.162172691,-1.013532357,0.658132827,-0.152623809,-0.847325937,-1.45249858,2.893923101,0.774149214,0.663505808,-3.333720643,0.523297806,0.89781129,2.682612639,1.269314146,-0.912261753,0.002465576,-0.120364506,-0.204996853,-0.203189095,-0.28217153,0.785278137,-0.284957991,0.058399125,0.085435881,1.79,0
26877,-1.659382544,0.971325723,1.77530706,-2.05811343,-0.828742974,-0.226136226,-0.394307403,-0.571741021,-0.398407056,0.99573482,-0.28591312,-1.009069463,-0.353580696,-0.595859035,0.749277605,1.169107973,0.24018605,-1.381065737,-0.664088642,0.370660341,0.989799301,0.588879772,-0.209231332,0.070003193,0.612090749,-0.120108147,0.648985903,0.327110307,8.4,0
26878,1.100175267,0.335921986,1.01944152,2.47058247,-0.363227033,0.155426521,-0.317779833,0.156982722,-0.390219102,0.636719542,-0.457302997,-0.301048188,-0.385225304,0.202486235,1.06806999,0.667943447,-0.451567633,-0.318618614,-1.562554111,-0.180616312,0.141386001,0.380035232,-0.013582384,0.068697723,0.319917408,0.098258145,0.023951787,0.027663818,15.18,0
26880,1.435180259,-0.548192529,-0.168648807,-0.819070987,-0.603669654,-0.707154363,-0.38789575,-0.210347209,-0.754245765,0.663669801,-1.101669769,-1.20677561,-0.269406502,0.002056411,0.78294672,1.264668548,0.021294888,-1.039278093,0.830517952,0.110007997,0.165998143,0.33568764,-0.233444164,-0.435147389,0.713908898,-0.065098008,-0.015621351,0.00519611,36.85,0
26883,1.071448129,0.039658704,0.602422918,1.214734719,-0.552853277,-0.500043241,-0.006058726,0.014614384,0.090365763,0.057974795,1.209599379,0.89412527,-0.676786683,0.436468983,-0.43404386,0.008072234,-0.340352064,0.037887593,0.13068763,-0.090891481,-0.123656878,-0.395009483,-0.000551021,0.514509145,0.442182889,-0.5466101,0.014372872,0.024095207,49.45,0
26887,1.204859468,1.239464516,-1.617894037,1.599566385,1.004931779,-1.366792427,0.684636089,-0.236724856,-0.419991638,-1.588343656,1.008916292,-0.502718011,-0.360217369,-3.309925731,1.344945908,0.752372671,2.997678586,0.908684808,-1.195059532,-0.081797978,-0.185241441,-0.407103242,-0.17617754,-0.256380107,0.777905769,-0.263852305,0.055176237,0.093082784,0.75,0
26887,-1.394606465,-0.811630365,1.744538054,-0.033232539,0.854389403,-1.146709864,0.473421512,-0.077039875,-0.176280874,-0.386964301,1.059268729,0.490272608,-0.861697452,0.11895376,-1.008449306,0.148767439,-0.613876637,0.018291942,-0.237067587,0.424587764,0.037699905,-0.270059255,0.382997558,0.518250343,-0.302616624,-0.048590442,-0.17014586,-0.068309047,116.6,0
26888,1.268753321,0.55529543,-0.815505772,0.711911424,0.492058705,-0.715745207,0.285151471,-0.116520484,-0.053819844,-0.73994287,-0.124393297,-0.513411556,-0.568014966,-1.189826083,1.316629682,0.429455884,1.165092284,0.046919886,-0.532824863,-0.120903649,-0.165404118,-0.408115452,-0.108986249,-0.552981601,0.546007974,0.431392627,-0.018431979,0.033227683,0.76,0
26888,-1.959442089,0.185794644,0.877547315,-0.837880965,-0.858833569,0.183140915,-0.403384767,1.088923,0.589888559,-1.366603116,-1.534820442,0.684395522,0.318946394,-0.176817347,-0.843504742,0.218835392,0.207658113,-0.784794419,-0.437795372,-0.244561144,-0.085357026,-0.12218192,0.380249468,-0.359946428,-0.463147591,0.773673835,0.104868288,-0.177623347,63.35,0
26889,1.212311957,0.259568669,0.264514153,0.649892087,-0.241573997,-0.617962937,-0.033741098,-0.029294673,0.124631637,-0.308283765,0.04703615,-0.016617378,-0.427006398,-0.133125462,1.415378268,0.21583664,0.30924236,-0.670354879,-0.552525331,-0.152680881,-0.267150361,-0.767505666,0.166285717,0.016595403,0.121789052,0.126220606,-0.010765556,0.026084268,1.98,0
26890,-1.797062356,-5.252389371,-0.542363376,1.409825037,-2.262930277,1.4338862,1.031711091,0.130751878,0.774575068,-0.985566991,1.267683187,1.189001662,-0.429371974,0.142901436,-0.294316421,-0.25475302,0.512034642,-0.676404708,-0.509741332,2.856789343,0.769357981,-0.898538676,-1.175126718,-0.15544435,-0.602193276,0.795912207,-0.28647465,0.255823792,1494.8,0
26891,-0.941433991,-3.638057487,-1.22775438,1.170620037,-1.555066854,-0.696023093,1.725500356,-0.580195379,0.119328059,-0.724200241,-0.494920361,0.303938038,0.053109307,0.437414633,0.255832085,-0.139612427,0.093147151,-0.510326721,-0.071769869,2.261854463,0.613956433,-0.724561513,-1.106729898,0.547683901,0.11871463,0.966436935,-0.313574259,0.194804072,1164,0
26895,-1.319792119,1.385080897,0.971839955,0.967190455,0.233455544,0.535020321,0.448162772,0.20237759,0.143782723,1.035066424,0.768407761,0.473636466,-0.691259892,0.040633446,-0.337395828,-0.97173136,0.245434497,-0.073278564,1.099162292,0.270468077,-0.042582884,0.238763523,-0.132464678,-0.305647616,-0.012527037,-0.246302447,0.212465171,0.378805545,14.32,0
26898,1.169554488,-0.677215603,0.595142683,-0.09214093,-0.745704808,0.586584464,-0.826816613,0.350524428,1.247804865,-0.256773137,-0.394603931,0.08413561,-1.396193712,-0.12142041,-0.748329938,0.492441958,-0.443780879,0.429368835,1.192190177,-0.040208699,-0.251077861,-0.659855009,-0.094876109,-0.789871193,0.196209057,0.997705667,-0.056707291,-0.003596404,50,0
26898,-0.757074992,0.502186024,1.752878304,-1.19619014,-0.295439183,-0.851644433,0.432265845,0.172621333,0.226247014,-0.72913547,-0.276866384,-0.794608394,-1.850962099,0.355431667,0.935135701,0.297300838,-0.176173752,-0.675425694,-1.158497147,-0.066230885,-0.037539246,-0.165250119,0.072027804,0.395848703,-0.50893568,0.733406106,0.254918757,0.173442913,19.26,0
26899,-21.88543391,12.93050512,-24.09887185,6.203314192,-16.46609912,-4.459842126,-16.51983598,14.53556472,-3.897021888,-8.650758329,5.375433907,-7.567213541,0.461807829,-7.827891399,-0.022814853,-6.578041503,-13.00245946,-4.884467239,1.104354735,1.611998219,1.762231769,-1.579055101,-0.951042745,0.134565292,1.507110398,-0.222670857,1.527655278,0.453698639,99.99,1
26901,-1.135112438,0.580151032,2.519713104,-0.386969756,-0.455059168,-1.088849589,0.493721288,0.047362176,-0.192034604,-0.694563005,-0.045309124,0.032254224,-0.123542409,-0.069077379,0.744882426,0.561108915,-0.535980257,-0.20625319,-0.994133888,0.211489221,-0.008813339,-0.16011044,0.008143385,0.908567616,0.161653079,0.223519992,0.222334347,0.141012074,49.99,0
26901,-0.386588706,0.952722187,0.181285364,-0.002652217,0.127097817,-0.37566677,0.545057165,0.37610167,-0.5940876,-0.633269074,-0.962783462,-0.305438787,-0.475366536,0.735538506,0.830088636,-0.061935297,-0.014754222,-0.488162643,-0.217404503,-0.173871464,0.09514804,0.0982748,0.031759544,-0.42170919,-0.216651965,0.322824144,-0.123888272,-0.041859073,42.81,0
26901,1.068480555,0.160514625,1.396404778,2.530342154,-0.568814359,0.679050987,-0.619035753,0.309320428,-0.17909249,0.64405409,0.507153837,0.923265984,0.345949382,-0.299068781,-1.013324994,0.900064938,-0.803596671,0.365472662,-0.437386053,-0.080668136,-0.040692935,-0.025702133,-0.028384937,0.014827623,0.315478291,-0.04393182,0.037117342,0.026385443,19.78,0
26902,1.257430992,0.261199634,0.277288632,0.704372577,-0.486519782,-1.102048197,-0.00441938,-0.127999917,0.233574027,-0.243331376,-0.296856266,-0.471450017,-1.09818539,-0.024361845,1.239589018,0.542120522,0.068463232,-0.135078381,-0.18715561,-0.167292702,-0.303733636,-0.93893885,0.145381951,0.303494149,0.172312696,0.099282217,-0.031571682,0.027767072,0.89,0
26902,1.188602808,0.13514131,0.597975813,0.565232288,-0.587187173,-0.79799114,-0.071105266,-0.036634582,-0.131315856,0.11854179,1.555137531,0.780820027,-0.452565456,0.578835963,0.388500249,0.47097944,-0.562190661,-0.032606953,0.09565501,-0.115697726,-0.195399079,-0.651218849,0.150734531,0.512968488,0.135489969,0.065870707,-0.038206183,0.010774112,8.99,0
26902,-1.518421877,1.50534401,1.062267585,-1.79745065,-0.102545182,-0.62963609,0.717700801,-0.208828429,1.398336081,1.798335897,1.145534969,0.097930631,-0.736143827,-0.61304034,0.058439156,0.679236373,-1.286752243,0.160966888,-0.516767724,0.910482322,-0.363121056,-0.340175206,-0.079824258,-0.003986259,-0.007169788,0.698263075,0.469381284,-0.030949723,2.22,0
26904,-1.146410811,1.963710818,-3.611806285,1.72389597,0.041506574,-1.299331961,-0.093900483,1.20734323,-0.182745824,-1.291912206,-0.158460022,-1.0768221,-1.500410172,-2.38491326,1.518166222,1.162139321,3.490281937,1.510317963,-0.656644569,-0.105189827,-0.125007319,-0.411565836,0.074135526,-0.799973065,-0.389072837,-0.324837731,0.206796451,-0.202933299,89.99,0
26904,1.527140412,-0.88012515,0.462468489,-1.332651161,-1.478832962,-1.008119288,-0.863847951,-0.291446873,-1.958906627,1.420499036,-0.349151298,-0.479630137,1.247368041,-0.457567795,0.484622166,-0.437114848,0.46594108,-0.13461844,-0.248638708,-0.287717855,-0.207973304,-0.160311209,0.029438526,0.395482165,0.414255629,-0.208927576,0.035499697,0.02207158,10,0
26904,1.204938185,-0.122308496,0.555826378,-0.098714945,-0.61045501,-0.544917334,-0.253801833,-0.038200842,0.37184417,-0.268773662,0.015100523,0.370770316,0.228823525,0.139247051,1.493295983,0.110554215,-0.091495269,-0.878366105,-0.336630052,-0.05244762,-0.093961322,-0.258861858,0.109310575,0.140848931,0.041969244,0.93172843,-0.056954653,0.009475968,20.47,0
26905,-1.059690124,1.444239816,1.40216013,-0.003957592,0.431308784,-0.266382656,1.011812776,-0.816584587,-0.718150501,-0.502271076,-0.147637125,0.534501598,0.562048467,0.203736382,0.399468784,0.015951076,-0.382335227,-1.133312933,-1.10877904,-0.178883603,0.356074427,-1.370093185,0.142465039,-0.005132792,-0.08261116,-0.93875891,0.40609075,0.166848239,52,0
26906,1.160956779,1.265621344,-1.57647298,1.472987964,1.162172691,-1.013532357,0.658132827,-0.152623809,-0.847325937,-1.45249858,2.893923101,0.774149214,0.663505808,-3.333720643,0.523297806,0.89781129,2.682612639,1.269314146,-0.912261753,0.002465576,-0.120364506,-0.204996853,-0.203189095,-0.28217153,0.785278137,-0.284957991,0.058399125,0.085435881,1.79,0
26906,1.194554607,-0.1467282,0.45977602,-0.233331488,-0.543654922,-0.481893789,-0.222122116,-0.047085133,0.046169822,-0.081033111,1.300743626,1.183193526,0.819762449,0.173373792,0.501837062,0.669558695,-0.773413427,0.103620503,0.425298896,0.075182679,-0.073903116,-0.281823217,0.004041729,0.087200732,0.142130598,0.901040783,-0.077138038,0.003739534,38.16,0
